,antecedants,consequents,support,confidence
1246,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",44,0.8461538461538461
1247,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence'})",44,0.7586206896551724
1248,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",44,0.7586206896551724
1249,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",44,0.8461538461538461
1250,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",44,0.8461538461538461
1251,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),44,0.9565217391304348
1252,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),44,1.0
1253,"frozenset({'QGenotypePhenotype', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",44,0.8148148148148148
1254,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QGreenFluorescence'})",frozenset({'QDeviceGfpRbsPconsTer'}),40,0.975609756097561
1255,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})",40,0.8333333333333334
1256,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",40,0.9302325581395349
1257,"frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",40,0.7843137254901961
1258,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QAmpicillin'}),40,0.851063829787234
1259,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),40,0.975609756097561
1260,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})",40,0.8333333333333334
1261,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QGreenFluorescence'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,0.975609756097561
1262,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.9523809523809523
1263,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",40,0.8163265306122449
1264,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",40,0.8333333333333334
1265,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QGreenFluorescence'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.9302325581395349
1266,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.7843137254901961
1267,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGreenFluorescence'}),40,0.8888888888888888
1268,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})",40,0.8333333333333334
1269,"frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",40,0.7843137254901961
1270,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",40,0.851063829787234
1271,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",40,0.8695652173913043
1272,"frozenset({'QAmpicillin', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",40,0.8163265306122449
1273,"frozenset({'QDeviceGfpRbsPconsTer', 'QAmpicillin'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.8
1274,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QUnequipDevice'}),39,0.8297872340425532
1275,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})",39,0.8125
1276,"frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",39,0.7647058823529411
1277,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})",39,0.8125
1278,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",39,0.8125
1279,"frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.7959183673469388
1280,"frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.7647058823529411
1281,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),39,0.975
1282,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",39,0.9285714285714286
1283,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QGreenFluorescence'}),39,0.9069767441860465
1284,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})",39,0.8863636363636364
1285,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",39,0.8125
1286,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",39,0.8666666666666667
1287,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",39,0.8863636363636364
1288,"frozenset({'QUnequipDevice', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",39,0.8666666666666667
1289,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer'})","frozenset({'QGreenFluorescence', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.8297872340425532
1290,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),39,1.0
1291,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),39,0.975
1292,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.9512195121951219
1293,"frozenset({'QUnequipDevice', 'QDeviceGfpRbsPconsTer', 'QGreenFluorescence'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",39,0.9512195121951219
1294,"frozenset({'QDeviceRbsPconsAmprTer', 'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),38,0.8837209302325582
1295,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",38,0.76
1296,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QAmpicillin'})",38,0.76
1297,"frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",38,0.8837209302325582
1298,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
1299,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
1300,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QGreenFluorescence'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.7916666666666666
1301,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QAmpicillin'}),38,0.926829268292683
1302,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGreenFluorescence'}),38,0.9047619047619048
1303,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsAmprTer'})",38,0.8444444444444444
1304,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QAmpicillin', 'QGreenFluorescence'})",38,0.8085106382978723
1305,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.9047619047619048
1306,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})","frozenset({'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",38,0.7916666666666666
1307,"frozenset({'QUnequipDevice', 'QAmpicillin', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),38,0.926829268292683
1308,"frozenset({'QUnequipDevice', 'QGreenFluorescence', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QAmpicillin', 'QDeviceRbsPconsAmprTer'})",38,0.8260869565217391
1309,"frozenset({'QDeviceAmprRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),40,1.0
1310,"frozenset({'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.9302325581395349
1311,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",40,0.7692307692307693
1312,"frozenset({'QBioBricksDevicesComposition', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",40,1.0
1313,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",40,0.7692307692307693
1314,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QBioBricksDevicesComposition'}),40,0.7692307692307693
1315,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),40,0.9523809523809523
1316,"frozenset({'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",40,0.9302325581395349
1317,"frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.7547169811320755
1318,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",40,0.8888888888888888
1319,"frozenset({'QBioBricksDevicesComposition', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",40,0.9523809523809523
1320,"frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",40,0.8888888888888888
1321,"frozenset({'QDeviceAmprRbsPconsTer', 'QBioBricksDevicesComposition'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",40,0.9302325581395349
1322,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),40,0.9302325581395349
1323,"frozenset({'QDeviceAmprRbsPconsTer', 'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),40,1.0
1324,"frozenset({'QGenotypePhenotype', 'QBioBricksDevicesComposition', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",40,0.8333333333333334
1325,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QBioBricksDevicesComposition', 'QDeviceRbsPconsAmprTer'})",40,0.7692307692307693
1326,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),49,1.0
1327,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.9423076923076923
1328,"frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.8166666666666667
1329,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.9423076923076923
1330,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",49,1.0
1331,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.9423076923076923
1332,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.9074074074074074
1333,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceGfpRbsPconsTer'}),49,0.9423076923076923
1334,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})",49,0.8305084745762712
1335,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),49,0.8909090909090909
1336,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",49,0.875
1337,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",49,0.8305084745762712
1338,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",49,0.7903225806451613
1339,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype'})",49,0.8448275862068966
1340,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",49,0.7538461538461538
1341,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",49,0.8448275862068966
1342,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",49,0.8909090909090909
1343,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",49,0.8448275862068966
1344,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.8448275862068966
1345,"frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",49,0.875
1346,frozenset({'QDeviceAmprRbsPconsTer'}),"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",49,0.8032786885245902
1347,frozenset({'QDeviceGfpRbsPconsTer'}),"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",49,0.7903225806451613
1348,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceAmprRbsPconsTer'}),49,0.9423076923076923
1349,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QDeviceRbsPconsAmprTer'}),49,1.0
1350,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceGfpRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",49,0.9423076923076923
1351,"frozenset({'QDeviceGfpRbsPconsTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",49,0.9074074074074074
1352,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),38,1.0
1353,"frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8837209302325582
1354,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QBBFunctionTER'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",38,1.0
1355,"frozenset({'QGenotypePhenotype', 'QBBFunctionTER'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.76
1356,"frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})",frozenset({'QGenotypePhenotype'}),38,0.9743589743589743
1357,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})",38,0.9743589743589743
1358,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.8085106382978723
1359,"frozenset({'QDeviceRbsPconsFlhdcTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})",38,0.8837209302325582
1360,"frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.9743589743589743
1361,"frozenset({'QDeviceRbsPconsAmprTer', 'QBBFunctionTER'})","frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",38,0.8636363636363636
1362,"frozenset({'QDeviceAmprRbsPconsTer', 'QBBFunctionTER'})","frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer'})",38,0.9743589743589743
1363,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})",frozenset({'QDeviceAmprRbsPconsTer'}),38,0.9047619047619048
1364,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})",frozenset({'QDeviceRbsPconsAmprTer'}),38,1.0
1365,"frozenset({'QGenotypePhenotype', 'QDeviceRbsPconsFlhdcTer', 'QBBFunctionTER'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",38,0.8444444444444444
1366,"frozenset({'QDeviceRbsPconsAmprTer', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QUnequipDevice'}),42,0.8076923076923077
1367,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer'})",42,0.8076923076923077
1368,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsFlhdcTer'})",42,0.8076923076923077
1369,"frozenset({'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",42,0.8076923076923077
1370,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsAmprTer'})",frozenset({'QDeviceRbsPconsFlhdcTer'}),42,1.0
1371,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceRbsPconsAmprTer'})","frozenset({'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",42,0.9130434782608695
1372,"frozenset({'QUnequipDevice', 'QGenotypePhenotype', 'QDeviceAmprRbsPconsTer'})","frozenset({'QDeviceRbsPconsAmprTer', 'QDeviceRbsPconsFlhdcTer'})",42,1.0
1373,"frozenset({'QUnequipDevice', 'QDeviceRbsPconsAmprTer', 'QDeviceAmprRbsPconsTer', 'QDeviceRbsPconsFlhdcTer'})",frozenset({'QGenotypePhenotype'}),42,0.9545454545454546
